col0,col1,col2,col3,col4,col5,col6
Arceus,list of Pokémon introduced in Generation IV,gray,320,320,Pokémon universe,dark-type Pokémon
Rotom,list of Pokémon introduced in Generation IV,red,30,0.3,Pokémon universe,ghost-type Pokémon
Arceus,Pokémon without evolution,gray,320,320,Pokémon universe,ghost-type Pokémon
Rotom,list of Pokémon introduced in Generation IV,red,30,0.3,Pokémon universe,ice-type Pokémon
Numel,list of Pokémon introduced in Generation III,yellow,70,24,Pokémon universe,ground-type Pokémon
Camerupt,list of Pokémon introduced in Generation III,red,190,220,Pokémon universe,ground-type Pokémon
Rotom,list of Pokémon introduced in Generation IV,red,30,0.3,Pokémon universe,grass-type Pokémon
Infernape,list of Pokémon introduced in Generation IV,brown,120,55,Pokémon universe,fighting-type Pokémon
Blaziken,list of Pokémon introduced in Generation III,red,190,52,Pokémon universe,fighting-type Pokémon
Monferno,list of Pokémon introduced in Generation IV,brown,90,22,Pokémon universe,fighting-type Pokémon
