col0,col1,col2,col3,col4
Octavius Mamilius,Early Roman Republic,military personnel,Latin dictator,-0600-01-01T00:00:00Z
Manius Papirius,Early Roman Republic,politician,Ancient Roman senator,-0600-01-01T00:00:00Z
Gaius Papirius,Early Roman Republic,politician,Ancient Roman senator,-0550-01-01T00:00:00Z
Manius Papirius,Early Roman Republic,priest,Ancient Roman senator,-0600-01-01T00:00:00Z
Gaius Papirius,Early Roman Republic,priest,Ancient Roman senator,-0550-01-01T00:00:00Z
Lucius Junius Brutus,Roman Republic,politician,tribune of the plebs,-0600-01-01T00:00:00Z
Manius Papirius,Early Roman Republic,priest,Rex Sacrorum,-0600-01-01T00:00:00Z
Gaius Papirius,Early Roman Republic,priest,pontifex maximus,-0550-01-01T00:00:00Z
Lucius Junius Brutus,Roman Republic,politician,legatus,-0600-01-01T00:00:00Z
Lucius Tarquinius Collatinus,Roman Kingdom,military personnel,Ancient Roman senator,-0600-01-01T00:00:00Z
Bonosus,Roman Empire,soldier,Roman emperor,0300-01-01
