col0,col1,col2,col3
Grand-Pré,human settlement,UNESCO World Heritage Site,5865
Attapadi,village in India,part of World Heritage Site,6575
Avdat,archaeological site,part of World Heritage Site,6314
Attapadi,human settlement,part of World Heritage Site,6575
Tràng An,human settlement,UNESCO World Heritage Site,6026
Avdat,human settlement,part of World Heritage Site,6314
Volubilis,human settlement,UNESCO World Heritage Site,4200
Mogelsberg,village,Swiss Heritage Site,3296
Pinos,human settlement,part of World Heritage Site,3152
Sambor Prei Kuk,human settlement,UNESCO World Heritage Site,2523.6
Indé Municipality,human settlement,part of World Heritage Site,2370.9
Skara Brae,human settlement,scheduled monument,1620
Grand-Pré,human settlement,UNESCO World Heritage Site,1323.24
"Kulan, Kazakhstan",human settlement,part of World Heritage Site,1113
Zhoukoudian,human settlement,UNESCO World Heritage Site,888
