col0,col1,col2,col3
Safsal coach ID,Pini Gershon,Safsal player ID,Safsal
ACB.com player ID,Marko Todorović,ACB.com coach ID,ACB.com
Basketball-Reference.com WNBA coach ID,Michael Adams,WNBA player ID,Basketball-Reference.com
Basketball-Reference.com WNBA player ID,Seimone Augustus,WNBA player ID,Basketball-Reference.com
Basketball-Reference.com Europe player ID,Aleksandar Vezenkov,Basketball-Reference.com NBA player ID,Basketball-Reference.com
Basketball-Reference.com NBA G League player ID,Hiram Fuller,Basketball-Reference.com NBA player ID,Basketball-Reference.com
Basketball-Reference.com WNBA player ID,Nikki McCray,Basketball-Reference.com NBA player ID,Basketball-Reference.com
Basketball-Reference.com NBA coach ID,Richie Adubato,Basketball-Reference.com NBA player ID,Basketball-Reference.com
Basketball-Reference.com referee ID,Dick Bavetta,Basketball-Reference.com NBA player ID,Basketball-Reference.com
Basketball-Reference.com WNBA player ID,Seimone Augustus,Basketball-Reference.com NBA player ID,Basketball-Reference.com
Sports-Reference.com college basketball player ID,Jack Cooley,Basketball-Reference.com NBA player ID,Sports-Reference.com
National Collegiate Basketball Hall of Fame ID,Bill Walton,College Football HoF ID,National Collegiate Basketball Hall of Fame
ESPN.com NBA player ID,Ricky Rubio,ESPNscrum player ID,ESPN.com
Women's Basketball Hall of Fame ID,Ora Washington,WNBA player ID,Women's Basketball Hall of Fame
