col0,col1,col2,col3,col4,col5
Javorka,Czech Republic,1,2,Železné hory Protected Landscape Area,1400-01-01
Hranice,Czech Republic,17,54,Železné hory Protected Landscape Area,1303-01-01
Hradčany,Czech Republic,48,147,Kokořínsko – Máchův kraj Protected Landscape Area,1720-01-01
Horní Bezděkov,Czech Republic,41,89,Železné hory Protected Landscape Area,1318-01-01
Chlum,Czech Republic,13,19,Železné hory Protected Landscape Area,1329-01-01
Chloumek,Czech Republic,21,38,Železné hory Protected Landscape Area,1542-01-01
Janovičky,Czech Republic,19,15,Broumovsko Protected Landscape Area,1573-01-01
Kocourov,Czech Republic,8,2,Železné hory Protected Landscape Area,1419-01-01
Kochánovice,Czech Republic,5,5,Železné hory Protected Landscape Area,1371-01-01
Březinka,Czech Republic,16,30,Železné hory Protected Landscape Area,1356-01-01
Hoješín,Czech Republic,91,97,Železné hory Protected Landscape Area,1546-01-01
Hluboká,Czech Republic,19,14,Železné hory Protected Landscape Area,1542-01-01
