col0,col1,col2,col3,col4,col5
Fulton County,Pennsylvania,1134,14670,Fulton County,1850-04-19
Monroe County,Pennsylvania,1599,167148,Monroe County,1836-04-01
Washington County,Pennsylvania,861,208206,Washington County,1781-03-28
Wayne County,Pennsylvania,751,51548,Wayne County,1798-03-21
Washington County,Pennsylvania,861,208206,Washington County,1781-03-28
Warren County,Pennsylvania,899,40885,Warren County,1819-10-01
Forest County,Pennsylvania,1117,7631,Forest County,1857-09-01
Wyoming County,Pennsylvania,405,28003,Wyoming County,1842-04-04
Washington County,Pennsylvania,861,208206,Washington County,1781-03-28
Monroe County,Pennsylvania,1599,167148,Monroe County,1836-04-01
