col0,col1,col2,col3,col4,col5,col6
United States of America,Atlantic Ocean,history of the United States,.us,Western Apache,Confederate States of America,2.2
Canada,Pacific Ocean,history of Canada,.ca,Dogrib,Province of Canada,1.4
Philippines,Philippine Sea,history of the Philippines,.ph,Romblomanon,Commonwealth of the Philippines,2.6
Japan,Pacific Ocean,history of Japan,.jp,Tokunoshima language,Empire of Japan,0.3
United States of America,Atlantic Ocean,history of the United States,.mil,Spanish,Confederate States of America,2.2
Canada,Arctic Ocean,history of Canada,.ca,Denetaca,Province of Canada,1.4
United States of America,Pacific Ocean,history of the United States,.us,Western Apache,Confederate States of America,2.2
Canada,Arctic Ocean,history of Canada,.ca,French,Province of Canada,1.4
United States of America,Pacific Ocean,history of the United States,.us,Western Apache,Thirteen Colonies,2.2
Philippines,Philippine Sea,history of the Philippines,.ph,Banao Itneg,Commonwealth of the Philippines,2.6
United States of America,Arctic Ocean,history of the United States,.us,Western Apache,Confederate States of America,2.2
Philippines,Philippine Sea,history of the Philippines,.ph,Mount Iraya Agta language,Commonwealth of the Philippines,2.6
Canada,Great Lakes,history of Canada,.ca,French,Province of Canada,1.4
United States of America,Pacific Ocean,history of the United States,.mil,Spanish,Confederate States of America,2.2
Israel,Dead Sea,history of Israel,.il,English,Mandatory Palestine,-0.2
