col0,col1,col2,col3,col4,col5,col6,col7
Moers,Wesel,67.69,Maisons-Alfort,Stadtarchiv Moers,Germany,30,Neukirchen-Vluyn
Witten,Ennepe-Ruhr-Kreis,72.37,Kursk,Stadtarchiv Witten,Germany,104,Dortmund
Bocholt,Borken,119.37,Aurillac,Stadtarchiv Bocholt,Germany,25,Hamminkeln
Lippstadt,Soest,113.3,Uden,Stadtarchiv Lippstadt,Germany,79,Erwitte
Lüdenscheid,Märkischer Kreis,86.73,Den Helder,Stadtarchiv Lüdenscheid,Germany,423,Halver
Lippstadt,Soest,113.3,Uden,Stadtarchiv Lippstadt,Germany,79,Wadersloh
Ratingen,Mettmann,88.72,Wuxi,Stadtarchiv Ratingen,Germany,50,Heiligenhaus
Witten,Ennepe-Ruhr-Kreis,72.4,Mallnitz,Stadtarchiv Witten,Germany,104,Bochum
Ratingen,Mettmann,88.72,Wuxi,Stadtarchiv Ratingen,Germany,50,Düsseldorf
Lünen,Unna,59,Zwolle,Stadtarchiv Lünen,Germany,58,Dortmund
Witten,Ennepe-Ruhr-Kreis,72.4,Mallnitz,Stadtarchiv Witten,Germany,104,Dortmund
Viersen,Viersen,91.08,Mittweida,Stadtarchiv Viersen,Germany,40,Willich
Herford,Herford,78.95,Fredericia,Kommunalarchiv Herford,Germany,69,Löhne
