col0,col1,col2,col3,col4
Enciclopedia della canzone napoletana,Italian,1968-01-01,encyclopedia,encyclopedia
Enciclopedia dell'italiano,Italian,2010-01-01,encyclopedia,encyclopedia
Encyclopedia of Popes,Italian,2000-01-01,encyclopedia,encyclopedia
Enciclopedia Federiciana,Italian,2005-01-01,encyclopedia,encyclopedia
Enciclopedia Cattolica,Italian,1948-01-01,encyclopedia,encyclopedia
Dizionario geografico fisico storico della Toscana,Italian,1833-01-01,encyclopedia,encyclopedia
"Cyclopaedia of Biblical, Theological and Ecclesiastical Literature",English,1867-01-01,encyclopedia,encyclopedia
Understand an idea,Italian,1962-01-01,encyclopedia,encyclopedia
Biblioteca delle tradizioni popolari siciliane,Italian,1871-01-01,encyclopedia,essay
Illustrated Encyclopedia of Aircraft,English,1985-01-01,encyclopedia,encyclopedia
Histoire Naturelle,French,1749-01-01,encyclopedia,encyclopedia
Anarchist Encyclopedia,French,2000-01-01,encyclopedia,encyclopedia
Descriptions des Arts et Métiers,French,1788-01-01,encyclopedia,reference work
Encyclopédie berbère,French,1984-01-01,encyclopedia,encyclopedia
Encyclopedia of Esperanto,Esperanto,1933-01-01,encyclopedia,encyclopedia
