col0,col1,col2,col3
Llano Dos Hermanos,Antofagasta Region,Chile,3940
Pampa El Inca,Antofagasta Region,Chile,3706
Pampa Elvira,Antofagasta Region,Chile,2240
Pampa Fidelia,Antofagasta Region,Chile,2371
Pampa Garri Muerto,Antofagasta Region,Chile,3371
Llano el Gran,Antofagasta Region,Chile,3278
Pampa de Guallaquer,Antofagasta Region,Chile,4705
Pampa Guayatani,Antofagasta Region,Chile,4336
Pampa Hoyada,Antofagasta Region,Chile,2219
Vega del Inca,Antofagasta Region,Chile,4075
Pampa Inca,Antofagasta Region,Chile,3729
Pampa Ichuno,Antofagasta Region,Chile,3447
Pampa Intermedia,Antofagasta Region,Chile,4802
Pampa Joya,Antofagasta Region,Chile,1167
