col0,col1,col2,col3,col4,col5
Hyperborea,Brythunia,Finland,Robert E. Howard's fictional universe,fictional country,Robert E. Howard
Corinthia,Brythunia,Ancient Greece,Robert E. Howard's fictional universe,fictional country,Robert E. Howard
Brythunia,Nemedia,Anglo-Saxons,Robert E. Howard's fictional universe,fictional country,Robert E. Howard
Stygia,Shem,Ancient Egypt,Robert E. Howard's fictional universe,fictional country,Robert E. Howard
Darfar,Stygia,Darfur,Robert E. Howard's fictional universe,fictional country,Robert E. Howard
Afghulistan,Vendhya,Afghanistan,Robert E. Howard's fictional universe,fictional country,Robert E. Howard
Asgard,Cimmeria,Scandinavia,Robert E. Howard's fictional universe,fictional country,Robert E. Howard
Argos,Shem,maritime republics,Robert E. Howard's fictional universe,fictional country,Robert E. Howard
Zembabwei,Punt,Zimbabwe,Robert E. Howard's fictional universe,fictional country,Robert E. Howard
Punt,Keshan,Land of Punt,Robert E. Howard's fictional universe,fictional country,Robert E. Howard
Darfar,Kush,Darfur,Robert E. Howard's fictional universe,fictional country,Robert E. Howard
