col0,col1,col2,col3
Royal Rumble,professional wrestling,Elimination Chamber (2017),WWE SmackDown
NXT TakeOver: Chicago II,professional wrestling,Money in the Bank (2018),WWE NXT
NXT TakeOver: Philadelphia,professional wrestling,Royal Rumble,WWE NXT
NXT TakeOver: Chicago,professional wrestling,Backlash (2017),WWE NXT
Backlash,professional wrestling,NXT TakeOver: Chicago II,WWE SmackDown
Fastlane,professional wrestling,NXT TakeOver: New Orleans,WWE SmackDown
Battleground,professional wrestling,NXT TakeOver: Brooklyn III,WWE SmackDown
WrestleMania 35,professional wrestling,Money in the Bank (2019),WWE Raw
Backlash,professional wrestling,NXT TakeOver: Chicago II,WWE Raw
Money in the Bank,professional wrestling,WWE United Kingdom Championship Tournament (2018),WWE Raw
