col0,col1,col2,col3,col4,col5,col6
2006 Filipino Badminton Championships,2006-01-01,2006 Filipino Badminton Championships – Women's singles,Philippines Badminton Championships,2007 Filipino Badminton Championships,2005 Filipino Badminton Championships,national championship
1950 Filipino Badminton Championships,1950-01-01,1950 Filipino Badminton Championships – Men's singles,Philippines Badminton Championships,1951 Filipino Badminton Championships,1949 Filipino Badminton Championships,national championship
1951 Filipino Badminton Championships,1951-01-01,1951 Filipino Badminton Championships – Men's singles,Philippines Badminton Championships,1952 Filipino Badminton Championships,1950 Filipino Badminton Championships,national championship
1952 Filipino Badminton Championships,1952-01-01,1952 Filipino Badminton Championships – Men's singles,Philippines Badminton Championships,1953 Filipino Badminton Championships,1951 Filipino Badminton Championships,national championship
1953 Filipino Badminton Championships,1953-01-01,1953 Filipino Badminton Championships – Men's singles,Philippines Badminton Championships,1954 Filipino Badminton Championships,1952 Filipino Badminton Championships,national championship
1954 Filipino Badminton Championships,1954-01-01,1954 Filipino Badminton Championships – Men's singles,Philippines Badminton Championships,1955 Filipino Badminton Championships,1953 Filipino Badminton Championships,national championship
1955 Filipino Badminton Championships,1955-01-01,1955 Filipino Badminton Championships – Men's singles,Philippines Badminton Championships,1956 Filipino Badminton Championships,1954 Filipino Badminton Championships,national championship
1956 Filipino Badminton Championships,1956-01-01,1956 Filipino Badminton Championships – Men's singles,Philippines Badminton Championships,1957 Filipino Badminton Championships,1955 Filipino Badminton Championships,national championship
1957 Filipino Badminton Championships,1957-01-01,1957 Filipino Badminton Championships – Men's singles,Philippines Badminton Championships,1958 Filipino Badminton Championships,1956 Filipino Badminton Championships,national championship
1958 Filipino Badminton Championships,1958-01-01,1958 Filipino Badminton Championships – Men's singles,Philippines Badminton Championships,1959 Filipino Badminton Championships,1957 Filipino Badminton Championships,national championship
1959 Filipino Badminton Championships,1959-01-01,1959 Filipino Badminton Championships – Men's singles,Philippines Badminton Championships,1960 Filipino Badminton Championships,1958 Filipino Badminton Championships,national championship
1960 Filipino Badminton Championships,1960-01-01,1960 Filipino Badminton Championships – Men's singles,Philippines Badminton Championships,1961 Filipino Badminton Championships,1959 Filipino Badminton Championships,national championship
1961 Filipino Badminton Championships,1961-01-01,1961 Filipino Badminton Championships – Men's singles,Philippines Badminton Championships,1962 Filipino Badminton Championships,1960 Filipino Badminton Championships,national championship
1962 Filipino Badminton Championships,1962-01-01,1962 Filipino Badminton Championships – Men's singles,Philippines Badminton Championships,1963 Filipino Badminton Championships,1961 Filipino Badminton Championships,national championship
