col0,col1,col2,col3,col4,col5
Ninth Amendment of the Constitution of Ireland,referendums in Ireland,Ireland,Tenth Amendment of the Constitution of Ireland,1098733,2399257
Thirtieth Amendment of the Constitution of Ireland,referendums in Ireland,Ireland,Thirty-First Amendment of the Constitution of Ireland,1581998,3144828
Thirty-fourth Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,Ireland,Thirty-fifth Amendment of the Constitution Bill 2015,1935907,3221681
Thirty-third Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,Ireland,Thirty-fourth Amendment of the Constitution of Ireland,1220055,3167484
Twenty-third Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,Ireland,"Twenty-fourth Amendment of the Constitution Bill, 2001",979746,2867960
Twenty-seventh Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,Ireland,Twenty-eighth Amendment of the Constitution of Ireland,1803215,3041688
Twenty-ninth Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,Ireland,Thirtieth Amendment of the Constitution of Ireland,1748011,3191157
Twentieth Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,Ireland,Twenty-first Amendment of the Constitution of Ireland,1316815,2791415
Seventeenth Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,Ireland,Eighteenth Amendment of the Constitution of Ireland,1201952,2688316
Fifteenth Amendment of the Constitution of Ireland,Amendments to the Constitution of Ireland,Ireland,Sixteenth Amendment of the Constitution of Ireland,1628570,2628834
