col0,col1,col2,col3,col4
2006 French Grand Prix,Michael Schumacher,French Grand Prix,2006-07-16,auto racing
2005 French Grand Prix,Fernando Alonso,French Grand Prix,2005-07-03,auto racing
2004 French Grand Prix,Fernando Alonso,French Grand Prix,2004-07-04,auto racing
2003 French Grand Prix,Ralf Schumacher,French Grand Prix,2003-07-06,auto racing
2002 French Grand Prix,Juan Pablo Montoya,French Grand Prix,2002-07-21,auto racing
2001 French Grand Prix,Ralf Schumacher,French Grand Prix,2001-07-01,auto racing
1999 French Grand Prix,Rubens Barrichello,French Grand Prix,1999-06-27,auto racing
1998 French Grand Prix,Mika Häkkinen,French Grand Prix,1998-06-28,auto racing
1997 French Grand Prix,Michael Schumacher,French Grand Prix,1997-06-29,auto racing
1996 French Grand Prix,Michael Schumacher,French Grand Prix,1996-06-30,auto racing
1995 French Grand Prix,Damon Hill,French Grand Prix,1995-07-02,auto racing
1994 French Grand Prix,Damon Hill,French Grand Prix,1994-07-03,auto racing
