col0,col1,col2,col3
Racket,Racket,Racket,GNU Lesser General Public License
Ethereum,Bitcoin,C++,GNU Lesser General Public License
Hitori,Hitori,C,"GNU General Public License, version 3.0"
PhoneGap,Apache Cordova,Java,MIT license
Open Journal Systems,Janeway,PHP,GNU General Public License
MassMessage,MediaWiki message delivery,PHP,"GNU General Public License, version 2.0 or later"
GNU cpio,cpio,C,"GNU General Public License, version 3.0 or later"
Firefox for iOS,Firefox Focus,C,Mozilla Public License
Mastodon,Mastodon,Ruby on Rails,"GNU Affero General Public License, version 3.0"
Laika,Laika,Ruby,Apache License
Kosmo,Kosmo,Java,GNU General Public License
Qbs,QBS,C++,GNU Lesser General Public License
