col0,col1,col2,col3,col4,col5,col6
The Visitation,1430-01-01,52,Berlin,public domain,oak,Gemäldegalerie
The Merchant Georg Gisze,1532-01-01,85.7,Berlin,public domain,oak,Gemäldegalerie
Mary with the Child,1487-01-01,31.5,Gemäldegalerie,public domain,panel,Gemäldegalerie
Mary Enthroned with the Child,1485-01-01,46.5,Gemäldegalerie,public domain,panel,Gemäldegalerie
Mary with the Child,1487-01-01,31.5,Berlin,public domain,panel,Gemäldegalerie
Monforte Altarpiece,1470-01-01,242,Room V,public domain,oil paint,Gemäldegalerie
Profile Portrait of a Young Lady,1465-01-01,36.2,"paintings of the Italian Renaissance, hall XVIII",public domain,oil paint,Gemäldegalerie
Mary with the Child,1487-01-01,31.5,Gemäldegalerie,public domain,oil paint,Gemäldegalerie
Mary Enthroned with the Child,1485-01-01,46.5,Gemäldegalerie,public domain,oil paint,Gemäldegalerie
A Game of Chess,1508-01-01,36,Gemäldegalerie,public domain,oil paint,Gemäldegalerie
Portrait of a Woman,1440-01-01,32.9,Gemäldegalerie,public domain,oil paint,Gemäldegalerie
