col0,col1,col2,col3,col4
Overnewton,1849-01-01,Keilor,mansion,listed on the Victorian Heritage Register
Mintaro,1881-01-01,Monegeetta,mansion,listed on the Victorian Heritage Register
Labassa,1862-01-01,Caulfield North,mansion,listed on the Victorian Heritage Register
The Lopatina House,1876-01-01,Moscow,mansion,cultural heritage site in Russia
Abrigo Dom Pedro II,1887-01-01,Boa Viagem (Salvador),mansion,IPHAN Good Class
Florescu-Știrbei palace,1875-01-01,Sinaia,mansion,historic monument
Czell palace,1903-01-01,Brașov,mansion,historic monument
Liscard Hall,1832-01-01,Wallasey,mansion,Grade II listed building
Știrbei palace in Brașov,1925-01-01,Brașov,mansion,historic monument
Headingley Castle,1846-01-01,Headingley,mansion,Grade II listed building
Crossley House,1856-01-01,Halifax,mansion,Grade II* listed building or structure
