col0,col1,col2,col3,col4,col5
Zoeterwoude-Rijndijk junction,junction,Netherlands,Zoeterwoude-Rijndijk,1994-01-01,Leiden
's-Gravendeel junction,junction,Netherlands,'s-Gravendeel,1977-10-01,Dordrecht
Zuidbroek interchange,junction,Netherlands,Zuidbroek,1988-01-01,Menterwolde
Assen interchange,interchange,Netherlands,Assen,1975-10-09,Assen
Roosendaal junction,junction,Netherlands,Roosendaal,1977-03-31,Roosendaal
Beverwijk-Oost junction,junction,Netherlands,Beverwijk,1999-01-01,Beverwijk
Purmerend-Zuid junction,junction,Netherlands,Purmerend,1990-01-01,Purmerend
Veenendaal junction,junction,Netherlands,Veenendaal,2008-11-01,Veenendaal
Bunnik junction,junction,Netherlands,Bunnik,1955-10-14,Bunnik
Gorinchem junction,junction,Netherlands,Gorinchem,1976-09-15,Gorinchem
