col0,col1,col2,col3
haloperidol,chlorine,antipsychotic,schizophreniform disorder
carboplatin,carbon,antineoplastic,Non-Hodgkin lymphoma
haloperidol,chlorine,antipsychotic,schizoaffective disorder
busulfan,carbon,immunosuppressive drug,chronic myeloid leukemia
carboplatin,carbon,antineoplastic,esophageal cancer
busulfan,carbon,immunosuppressive drug,acute myeloid leukemia
haloperidol,chlorine,antipsychotic,Tourette syndrome
altretamine,carbon,nucleic acid inhibitor,ovarian cancer
carboplatin,carbon,antineoplastic,ovarian cancer
altretamine,carbon,Alkylating antineoplastic agent,ovarian cancer
haloperidol,chlorine,antipsychotic,anxiety
carboplatin,carbon,antineoplastic,breast cancer
