col0,col1,col2,col3
German submarine U-435,German Type VIIC submarine,sinking,World War II
German submarine U-162,Type IXC submarine,sinking,World War II
German submarine U-163,Type IXC submarine,sinking,World War II
German submarine U-164,Type IXC submarine,sinking,World War II
German submarine U-2336,Type XXIII submarine,sinking,World War II
German submarine U-168,Type IXC/40 submarine,keel laying,World War II
German submarine U-1276,German Type VII C/41 submarine,keel laying,World War II
German submarine U-321,German Type VII C/41 submarine,keel laying,World War II
German submarine U-575,German Type VIIC submarine,keel laying,World War II
German submarine U-736,German Type VIIC submarine,keel laying,World War II
German submarine U-651,German Type VIIC submarine,keel laying,World War II
German submarine U-656,German Type VIIC submarine,keel laying,World War II
German submarine U-475,German Type VIIC submarine,keel laying,World War II
German submarine U-568,German Type VIIC submarine,keel laying,World War II
