col0,col1,col2,col3,col4,col5,col6
Salamanca,143800,5.3924041500993,Ciudad Lineal,district of Madrid,Madrid,Lista
Chamartín,143424,9.17548212465925,Ciudad Lineal,district of Madrid,Community of Madrid,Prosperidad
Ciudad Lineal,212529,11.4256779595942,Hortaleza,district of Madrid,Madrid,San Juan Bautista
Chamartín,143424,9.17548212465925,Ciudad Lineal,human settlement,Community of Madrid,Prosperidad
Salamanca,143800,5.3924041500993,Moratalaz,district of Madrid,Madrid,Lista
Chamartín,143424,9.17548212465925,Fuencarral-El Pardo,district of Madrid,Community of Madrid,Prosperidad
Ciudad Lineal,212529,11.4256779595942,San Blas,district of Madrid,Madrid,San Juan Bautista
Chamartín,143424,9.17548212465925,Fuencarral-El Pardo,human settlement,Community of Madrid,Prosperidad
Moratalaz,94197,634.42,Vicálvaro,district of Madrid,Madrid,Pavones
Retiro,118516,5.46621118978522,Centro,district of Madrid,Madrid,Estrella
