col0,col1,col2,col3
UFC on ESPN 7,United States of America,UFC on ESPN+ 22,Capital One Arena
UFC 244,United States of America,UFC on ESPN+ 20,Madison Square Garden
UFC Fight Night 166,United States of America,UFC 246,PNC Arena
UFC on ESPN+ 17,Mexico,UFC on ESPN+ 16,Mexico City Arena
UFC 224,Brazil,UFC 223,Jeunesse Arena
UFC Fight Night 108,United States of America,UFC on Fox: Johnson vs. Reis,Bridgestone Arena
UFC on ESPN 4,United States of America,UFC Fight Night: de Randamie vs. Ladd,AT&T Center
UFC 234,Australia,UFC Fight Night: Assunção vs. Moraes 2,Rod Laver Arena
"Pancrase: Yes, We Are Hybrid Wrestlers 3",Japan,"Pancrase: Yes, We Are Hybrid Wrestlers 2",World Memorial Hall
WEC 15,United States of America,WEC 14,Tachi Palace
WEC 14,United States of America,WEC 13,Tachi Palace
Dream 16,Japan,Dream 15,Nippon Gaishi Hall
Dream 9,Japan,Dream 8,Yokohama Arena
Dream 4,Japan,Dream 3,Yokohama Arena
Dream 13,Japan,Dream 12,Yokohama Arena
