col0,col1,col2,col3
Õru Rural Municipality,2017-10-22,1992-02-22,2017-01-01
Taheva Rural Municipality,2017-10-22,1992-07-30,2017-01-01
Karula Rural Municipality,2017-10-22,1992-01-30,2017-01-01
Tõlliste Rural Municipality,2017-10-22,1991-07-11,2017-01-01
Põdrala Rural Municipality,2017-10-21,1991-07-11,2017-01-01
Lümanda Rural Municipality,2014-12-12,1993-08-17,2014-01-01
Hummuli Rural Municipality,2017-10-21,1991-11-21,2017-01-01
Otepää Rural Municipality,2017-10-21,1999-10-22,2017-01-01
Vastemõisa Rural Municipality,2005-11-01,1991-12-19,2005-01-01
Viiratsi Rural Municipality,2013-11-05,1992-05-07,2013-01-01
Vasalemma Rural Municipality,2017-10-24,1992-03-05,2017-01-01
Sangaste Rural Municipality,2017-10-21,1991-10-10,2017-01-01
Helme Parish,2017-10-21,1991-07-11,2017-01-01
Ambla Rural Municipality,2017-10-21,1991-04-11,2017-01-01
