col0,col1,col2,col3,col4,col5,col6
1989 Dutch Open Badminton Championships,1988 Dutch Open Badminton Championships,WikiProject Badminton/tournament focus list,1990 Dutch Open Badminton Championships,open championship,1989 Dutch Open Badminton Championships – Men's singles,1989 Dutch Open
1988 Dutch Open Badminton Championships,1987 Dutch Open Badminton Championships,WikiProject Badminton/tournament focus list,1989 Dutch Open Badminton Championships,open championship,1988 Dutch Open Badminton Championships – Men's singles,1988 Dutch Open
1984 Dutch Open Badminton Championships,1983 Dutch Open Badminton Championships,WikiProject Badminton/tournament focus list,1985 Dutch Open Badminton Championships,open championship,1984 Dutch Open Badminton Championships – Men's singles,1984 Dutch Open
1983 Dutch Open Badminton Championships,1982 Dutch Open Badminton Championships,WikiProject Badminton/tournament focus list,1984 Dutch Open Badminton Championships,open championship,1983 Dutch Open Badminton Championships – Men's singles,1983 Dutch Open
1979 Dutch Open Badminton Championships,1978 Dutch Open Badminton Championships,WikiProject Badminton/tournament focus list,1981 Dutch Open Badminton Championships,open championship,1979 Dutch Open Badminton Championships – Men's singles,1979 Dutch Open
1978 Dutch Open Badminton Championships,1977 Dutch Open Badminton Championships,WikiProject Badminton/tournament focus list,1979 Dutch Open Badminton Championships,open championship,1978 Dutch Open Badminton Championships – Men's singles,1978 Dutch Open
1970 Dutch Open Badminton Championships,1969 Dutch Open Badminton Championships,WikiProject Badminton/tournament focus list,1971 Dutch Open Badminton Championships,open championship,1970 Dutch Open Badminton Championships – Men's singles,1970 Dutch Open
1974 Dutch Open Badminton Championships,1973 Dutch Open Badminton Championships,WikiProject Badminton/tournament focus list,1975 Dutch Open Badminton Championships,open championship,1974 Dutch Open Badminton Championships – Men's singles,1974 Dutch Open
1992 Dutch Open Badminton Championships,1991 Dutch Open Badminton Championships,WikiProject Badminton/tournament focus list,1993 Dutch Open Badminton Championships,open championship,1992 Dutch Open Badminton Championships – Men's singles,1992 Dutch Open
1994 Dutch Open Badminton Championships,1993 Dutch Open Badminton Championships,WikiProject Badminton/tournament focus list,1996 Dutch Open Badminton Championships,open championship,1994 Dutch Open Badminton Championships – Men's singles,1994 Dutch Open
2004 Dutch Open Badminton Championships,2003 Dutch Open Badminton Championships,WikiProject Badminton/tournament focus list,2005 Dutch Open Badminton Championships,open championship,2004 Dutch Open Badminton Championships – Men's singles,2004 Dutch Open
1972 Dutch Open Badminton Championships,1971 Dutch Open Badminton Championships,WikiProject Badminton/tournament focus list,1973 Dutch Open Badminton Championships,open championship,1972 Dutch Open Badminton Championships – Men's singles,1972 Dutch Open
2008 Dutch Open Badminton Championships,2007 Dutch Open Badminton Championships,WikiProject Badminton/tournament focus list,2009 Dutch Open Badminton Championships,open championship,2008 Dutch Open Badminton Championships – Men's singles,2008 Dutch Open
2007 Dutch Open Badminton Championships,2006 Dutch Open Badminton Championships,WikiProject Badminton/tournament focus list,2008 Dutch Open Badminton Championships,open championship,2007 Dutch Open Badminton Championships – Men's singles,2007 Dutch Open
