col0,col1,col2,col3
Lanivtsi Hromada,2017-05-24,Lanivtsi,134.6
Zboriv Hromada,2016-09-12,Zboriv,357.3
Semenivka Amalgamated Territorial Community,2016-09-07,Semenivka,195.8
Konopliane municipality,2016-10-07,Konopliane,313.9
Bilche Zolote Hromada,2016-09-12,Bilche Zolote,85.5
Shyriaieve municipality,2016-10-07,Shyriaieve,410.5
Luhyny United Territorial Community,2016-08-09,Luhyny,222.96
Hrymailiv Hromada,2016-09-02,Hrymailiv,45
Zaliztsi Hromada,2016-09-14,Zaliztsi,126.2
Borshchiv Hromada,2016-06-30,Borshchiv,146.8
Kamianka urban hromada,2017-06-23,"Kamianka, Cherkasy Oblast",155.4
Mliyiv rural hromada,2017-03-06,Mliyiv,194.8
