col0,col1,col2,col3,col4,col5
Bavaria,Germany,Swabia,Germany,Guangdong,Canton of St. Gallen
Lower Saxony,Germany,Stade Government Region,Germany,Tokushima Prefecture,Hesse
Brandenburg,Germany,Potsdam,Germany,Saitama Prefecture,Lower Saxony
Hesse,Germany,Kassel Government Region,Germany,Emilia-Romagna,Lower Saxony
Berlin,Germany,Charlottenburg-Wilmersdorf,Germany,Mexico City,Havelland District
Bavaria,Germany,Upper Franconia,Germany,Guangdong,Canton of St. Gallen
Berlin,Germany,Pankow,Germany,Los Angeles,Brandenburg
Brandenburg,Germany,Brandenburg an der Havel,Germany,Saitama Prefecture,Berlin
Berlin,Germany,Marzahn-Hellersdorf,Germany,Paris,Märkisch-Oderland District
Lower Saxony,Germany,Harburg,Germany,Tokushima Prefecture,Groningen
Berlin,Germany,Marzahn-Hellersdorf,Germany,Mexico City,Havelland District
Baden-Württemberg,Germany,Karlsruhe Government Region,Germany,Kanagawa Prefecture,Grand Est
