col0,col1,col2,col3,col4,col5,col6
San Miguel County,United States of America,New Mexico,Las Vegas,12265,0.4,Quay County
Guadalupe County,United States of America,New Mexico,Santa Rosa,7852,0.04,Quay County
Eddy County,United States of America,New Mexico,Carlsbad,10872,0.5,Lea County
Grant County,United States of America,New Mexico,Silver City,10276,0.1,Hidalgo County
Union County,United States of America,New Mexico,Clayton,9922,0.2,Cimarron County
Curry County,United States of America,New Mexico,Clovis,3646,0.2,Parmer County
Catron County,United States of America,New Mexico,Reserve,17946,0.08,Grant County
San Juan County,United States of America,New Mexico,Aztec,14281,0.5,Montezuma County
Taos County,United States of America,New Mexico,Taos,5710,0.06,Conejos County
Colfax County,United States of America,New Mexico,Raton,9759,0.3,Costilla County
Taos County,United States of America,New Mexico,Taos,5710,0.06,Costilla County
