col0,col1,col2,col3
1990 Vuelta a Burgos,1990-01-01,1991 Vuelta a Burgos,Vuelta a Burgos
1989 Vuelta a Burgos,1989-01-01,1990 Vuelta a Burgos,Vuelta a Burgos
1988 Vuelta a Burgos,1988-01-01,1989 Vuelta a Burgos,Vuelta a Burgos
1987 Vuelta a Burgos,1987-01-01,1988 Vuelta a Burgos,Vuelta a Burgos
1986 Vuelta a Burgos,1986-01-01,1987 Vuelta a Burgos,Vuelta a Burgos
1985 Vuelta a Burgos,1985-01-01,1986 Vuelta a Burgos,Vuelta a Burgos
1984 Vuelta a Burgos,1984-01-01,1985 Vuelta a Burgos,Vuelta a Burgos
1983 Vuelta a Burgos,1983-01-01,1984 Vuelta a Burgos,Vuelta a Burgos
1982 Vuelta a Burgos,1982-01-01,1983 Vuelta a Burgos,Vuelta a Burgos
1981 Vuelta a Burgos,1981-01-01,1982 Vuelta a Burgos,Vuelta a Burgos
1947 Vuelta a Burgos,1947-01-01,1981 Vuelta a Burgos,Vuelta a Burgos
