col0,col1,col2,col3
figure skating at the 1988 Winter Olympics – pairs,Elemér Terták,Canada,pair skating
figure skating at the 2002 Winter Olympics – ice dance,Aleksandr Gorshkov,United States of America,ice dance
figure skating at the 1956 Winter Olympics – men's singles,Werner Rittberger,Italy,men's singles
figure skating at the 2002 Winter Olympics – men,Sally-Anne Stapleford,United States of America,men's singles
figure skating at the 1952 Winter Olympics – men's singles,Georges Torchon,Norway,men's singles
figure skating at the 1956 Winter Olympics – ladies' singles,Ercole Cattaneo,Italy,ladies' singles
figure skating at the 1994 Winter Olympics – ladies' singles,Gerhardt Bubník,Norway,ladies' singles
figure skating at the 1952 Winter Olympics – ladies' singles,Karen Simensen,Norway,ladies' singles
figure skating at the 1988 Winter Olympics – ladies,Donald Gilchrist,Canada,ladies' singles
figure skating at the 1984 Winter Olympics – ice dance,Lawrence Demmy,Socialist Federal Republic of Yugoslavia,ice dance
figure skating at the 1992 Winter Olympics – ice dance,Lawrence Demmy,France,ice dance
