col0,col1,col2,col3
Estadio Monumental David Arellano,association football stadium,Mario Recordón,Macul
Estadio Nueva Balastera,association football stadium,Francisco Mangado,Palencia
Estadio Las Gaunas,association football stadium,Antonio Lamela,Logroño
Estadio Carlos Belmonte,association football stadium,Carlos Belmonte González,Albacete
Wellington Regional Stadium,association football stadium,Populous,Wellington
Stadio Flaminio,association football stadium,Antonio Nervi,Rome
Estadio Monumental Virgen de Chapi,association football stadium,National University of St Augustin of Arequipa,Arequipa
Estádio Nacional,association football stadium,Jacobetty Rosa,Cruz Quebrada - Dafundo
Estadio Jaime Morón León,association football stadium,Germán Samper Gnecco,Cartagena
Tynecastle Park,association football stadium,Archibald Leitch,Edinburgh
Nanjing Olympic Sports Centre,association football stadium,Populous,Nanjing
Easter Road,association football stadium,Percy Johnson-Marshall,Edinburgh
