col0,col1,col2,col3
mouse chromosome 18,18,mouse chromosome 19,90702639
mouse chromosome 17,17,mouse chromosome 18,94987271
mouse chromosome 16,16,mouse chromosome 17,98207768
mouse chromosome 15,15,mouse chromosome 16,104043685
mouse chromosome 14,14,mouse chromosome 15,124902244
mouse chromosome 13,13,mouse chromosome 14,120421639
mouse chromosome 12,12,mouse chromosome 13,120129022
mouse chromosome 11,11,mouse chromosome 12,122082543
mouse chromosome 10,10,mouse chromosome 11,130694993
mouse chromosome 9,9,mouse chromosome 10,124595110
