col0,col1,col2,col3
Colleen Helgason Nelson fonds,2,1996-01-01,Colleen Helgeson Nelson
Catherine Thexton fonds,4,2003-01-01,Catherine Thexton
Amelia Taylor Anderson fonds,26,1969-01-01,Amelia Taylor Anderson
Ada Funnell fonds,2,1895-01-01,Ada Funnell
Eileen Flanagan fonds,15,1984-01-01,Eileen Flanagan
Catherine de Bellefeuille fonds,18,1945-01-01,Catherine de Bellefeuille
Florence J. Mewburn fonds,39,1960-01-01,Florence J. Mewburn
Bernice Goldsmith fonds,3,2012-01-01,Bernice Goldsmith
Elinor Black fonds,1,1982-01-01,Elinor Black
Barbara Triggs-Raine file,11,2010-01-01,Barbara Triggs-Raine
Anne Innis Dagg fonds,15,2011-01-01,Anne Innis Dagg
Allie Vibert Douglas fonds,28,1988-01-01,Alice Vibert Douglas
