col0,col1,col2,col3
Landscape with river view,163,drawing,1568-01-01
Decorative motif,181,drawing,1672-01-01
Design for a fireplace with Rococo ornamentation,181,drawing,1700-01-01
Left-hand half of a portal with round arch,158,drawing,1700-01-01
Design for a fireplace with mirror in Empire style,308,drawing,1764-01-01
Apostle preaching to an audience,209,drawing,1596-01-01
Landscape with barn,249,drawing,1700-01-01
Three monkeys grooming their feet,196,drawing,1610-01-01
Lying cow,156,drawing,1720-01-01
Tavern scene,70,drawing,1720-01-01
