col0,col1,col2,col3
1984 1-cushion world championship,Raymond Ceulemans,1984-05-10,One-cushion tournament
1992 1-cushion world championship,Fonsy Grethen,1992-10-22,One-cushion tournament
1979 1-cushion world championship,Raymond Ceulemans,1979-02-15,One-cushion tournament
1981 1-cushion world championship,Ludo Dielis,1981-05-07,One-cushion tournament
1978 1-cushion world championship,Raymond Ceulemans,1978-04-20,One-cushion tournament
1976 1-cushion world championship,Raymond Ceulemans,1976-04-08,One-cushion tournament
1974 1-cushion world championship,Raymond Ceulemans,1974-05-09,One-cushion tournament
1968 1-cushion world championship,Raymond Ceulemans,1968-05-08,One-cushion tournament
1937 1-cushion world championship,Robert Tolédano,1937-03-06,One-cushion tournament
1935 1-cushion world championship,Jacques Davin,1935-12-05,One-cushion tournament
1934 world one-cushion championship #2,Jean Albert,1934-12-06,One-cushion tournament
Cadre-45/2 World Championships 1926,Théo Moons,1926-04-15,Balkline tournament
1912 Balkline 45.2 World Championship,Charles Faroux,1912-01-08,Balkline tournament
1999 Ladies World Masters,Orie Hida,1999-06-10,three-cushion tournament
