col0,col1,col2,col3
Explosion at Prüm,Germany,15,1945-07-15
Bento Rodrigues dam disaster,Brazil,16,2015-11-05
2015 Tianjin explosions,People's Republic of China,797,2015-08-12
2014 Kunshan explosion,People's Republic of China,114,2014-08-02
Hillsborough disaster,United Kingdom,766,1989-04-15
1992 Guadalajara explosions,Mexico,1800,1992-04-22
Port Said Stadium riot,Egypt,500,2012-02-01
Dalfsen train crash,Netherlands,6,2016-02-23
Enschede fireworks disaster,Netherlands,947,2000-05-13
Lapua Cartridge Factory Explosion,Finland,60,1976-04-13
Ghislenghien gas explosion,Belgium,132,2004-07-30
Phillips Disaster of 1989,United States of America,314,1989-10-23
