col0,col1,col2,col3,col4
[SM2006] W30348,19.613,1.294,Triangulum Galaxy,cepheid variable
[SM2006] W31027,20.354,-2.118,Triangulum Galaxy,cepheid variable
[SM2006] W30569,20.552,-3.858,Triangulum Galaxy,cepheid variable
[SM2006] W30558,20.243,-2.527,Triangulum Galaxy,cepheid variable
[SM2006] W30917,20.3,-8.426,Triangulum Galaxy,cepheid variable
[SM2006] W30250,20.33,0.261,Triangulum Galaxy,cepheid variable
[SM2006] W30344,20.747,-7.102,Triangulum Galaxy,cepheid variable
[RMH2016] 011.266890+41.933280,18.09,1.793,Andromeda Galaxy,cepheid variable
[RFV2012] vn.2.4.28,18.2,-3.677,Andromeda Galaxy,cepheid variable
[RMH2016] 011.243560+41.945500,17.8,-0.295,Andromeda Galaxy,cepheid variable
[RMH2016] 011.393430+41.937330,18.28,3.571,Andromeda Galaxy,cepheid variable
[RMH2016] 011.455420+41.864410,18.54,-1.681,Andromeda Galaxy,cepheid variable
SSTISAGEMA J001921.95-731727.0,15.441,-4.318,Small Magellanic Cloud,cepheid variable
CSIMon-007636,12.05,-3.504,NGC 2264,classical Cepheid variable
OGLE SMC-ACEP-19,18.115,-1.062,Small Magellanic Cloud,cepheid variable
