col0,col1,col2,col3
2023 World Aquatics Championships,FINA,sports season,2023-01-01
2011 World Aquatics Championships,FINA,sports season,2011-01-01
2009 World Aquatics Championships,FINA,sports season,2009-01-01
2023 World Aquatics Championships,FINA,FINA World Aquatics Championships,2023-01-01
2021 World Aquatics Championships,FINA,FINA World Aquatics Championships,2021-01-01
2019 World Aquatics Championships,FINA,FINA World Aquatics Championships,2019-07-01
2017 World Aquatics Championships,FINA,FINA World Aquatics Championships,2017-01-01
2015 World Aquatics Championships,FINA,FINA World Aquatics Championships,2015-01-01
1982 World Aquatics Championships,FINA,FINA World Aquatics Championships,1982-01-01
1975 World Aquatics Championships,FINA,FINA World Aquatics Championships,1975-01-01
1994 World Aquatics Championships,FINA,FINA World Aquatics Championships,1994-01-01
