col0,col1,col2,col3
"Centrum, Paramaribo",1,9,quarter
Tamanredjo,6,512,resort of Suriname
Kwakoegron,58,105,resort of Suriname
"Galibi, Suriname",0,1074,resort of Suriname
"Centrum, Paramaribo",1,9,resort of Suriname
"Centrum, Brokopondo",72,314,resort of Suriname
Moengotapoe,6,455,resort of Suriname
Carolina,20,1441,resort of Suriname
Groot Henar,0,2185,resort of Suriname
Kampong Baroe,12,684,resort of Suriname
Margaretha,0,191,resort of Suriname
Alkmaar,0,81,resort of Suriname
Flora,4,4,resort of Suriname
