col0,col1,col2,col3
123Loadboard,iOS,2004-04-25,iOS
Hololive,iOS,2017-01-01,iOS
123Loadboard,Android,2004-04-25,iOS
Hololive,Android,2017-01-01,iOS
123Loadboard,iOS,2004-04-25,Android
Hololive,iOS,2017-01-01,Android
123Loadboard,Android,2004-04-25,Android
Hololive,Android,2017-01-01,Android
Photomath,iOS,2014-01-01,Android
Yandex.Metro,Android,2007-01-01,Android
Photomath,iOS,2014-01-01,iOS
I-net Crystal-Clear,cross-platform,1999-01-01,Java Virtual Machine
Baidu Cloud,Android,2012-03-23,web page
