col0,col1,col2,col3,col4,col5
Mito service area,Mine-higashi junction,Mine,rest area,Japan,Chugoku Expressway
Shiwa service area,Shiwa interchange,Shiwa,rest area,Japan,Tōhoku Expressway
Kinokawa service area,Wakayama junction,Wakayama,rest area,Japan,Hanwa Expressway
Yoneyama service area,Kashiwazaki interchange,Kashiwazaki,rest area,Japan,Hokuriku Expressway
Fukuyama service area,Fukuyama-nishi interchange,Fukuyama,rest area,Japan,San'yō Expressway
Sunagawa service area,Takikawa interchange,Sunagawa,rest area,Japan,Dō-Ō Expressway
Ishizuchisan service area,Iyo-Komatsu junction,Saijō,rest area,Japan,Matsuyama Expressway
Kusu service area,Kusu interchange,Kusu,rest area,Japan,Ōita Expressway
Makinohara service area,Sagara-Makinohara interchange,Makinohara,rest area,Japan,Tōmei Expressway
Ebina service area,Ebina junction,Ebina,rest area,Japan,Tōmei Expressway
Hamamatsu service area,Hamamatsu-Inasa junction,Hamamatsu,rest area,Japan,Shin-Tōmei Expressway
Hamanako service area,Mikkabi interchange,Hamamatsu,rest area,Japan,Tōmei Expressway
Kawanobori service area,Takeo junction,Takeo,rest area,Japan,Nagasaki Expressway
Yamada service area,Haki interchange,Asakura,rest area,Japan,Ōita Expressway
