col0,col1,col2,col3
Operation Euphrates Shield,2017-03-29,Syrian Civil War,Syria
Operation Attention,2011-12-01,NATO Training Mission-Afghanistan,Canada
Operation Frequent Wind,1975-04-30,Fall of Saigon,South Vietnam
Operation Menu,1970-05-26,Vietnam War,Cambodia
NATO intervention in Bosnia and Herzegovina,2004-12-02,Bosnian War,Bosnia and Herzegovina
Operation Clipper,1944-11-22,World War II,Germany
Operation Veritable,1945-03-11,World War II,Germany
Dunkirk evacuation,1940-06-04,Battle of France,France
Operation Ladbroke,1943-07-10,Allied invasion of Sicily,Italy
Operation Red Tongue,1967-06-05,Waiting period,Israel
Repression of the Commune,1871-06-07,Paris Commune,France
Operation Spring,1944-07-27,Operation Overlord,France
Operation Serval,2014-07-15,Northern Mali conflict,France
Operation Martlet,1944-07-01,Battle for Caen,France
Operation Perch,1944-06-14,Battle for Caen,France
