col0,col1,col2,col3,col4
EC 04185-2212,1.2507,799.552,J2000.0,14.14
EC 21366-3514,0.8296,1205.4,J2000.0,14.04
EC 21521-5752,0.9286,1076.89,J2000.0,14.51
EC 04386-5049,1.0535,949.217,J2000.0,16.38
EC 04405-3211,0.628,1592.36,J2000.0,14.86
EC 21381-2841,3.6378,274.891,J2000.0,16.83
EC 21306-4911,0.7673,1303.27,J2000.0,15.15
EC 21292-5934,0.8036,1244.4,J2000.0,14.4
EC 22212-5915,0.3857,2592.69,J2000.0,14.72
EC 23317-7354,0.9589,1042.86,J2000.0,14.1
EC 21171-1658,0.9619,1039.61,J2000.0,13.72
EC 21044-3149,0.8473,1180.22,J2000.0,15.01
EC 01404-6752,0.4046,2471.58,J2000.0,14.98
EC 21281-5010,0.6586,1518.37,J2000.0,15.3
