col0,col1,col2,col3
Hayaserai,Pakistan,Lower Dir District,Malakand District
Gall Maidan,Pakistan,Lower Dir District,Malakand District
Daranga,Pakistan,Lower Dir District,Malakand District
Bishgram,Pakistan,Lower Dir District,Malakand District
Bandagai,Pakistan,Lower Dir District,Malakand District
Balambat,Pakistan,Lower Dir District,Malakand District
Balambat,Pakistan,Lower Dir District,Malakand District
Adenzai,Pakistan,Lower Dir District,Malakand District
Bhelupura,India,Varanasi district,Lohta
Bhidauni,India,Mathura district,Hathras district
Keelkattalai,India,Chennai,Pallavaram
Euonymeia,Greece,Alimos,Elliniko
Temburong District,Brunei,Brunei,Lawas District
