col0,col1,col2,col3,col4
Lilongwe District,Malawi,Dowa District,Lilongwe,district of Malawi
Zomba District,Malawi,Phalombe District,Zomba,district of Malawi
Nkhata Bay District,Malawi,Nkhotakota District,Nkhata Bay,district of Malawi
Mzimba District,Malawi,Nkhotakota District,Mzimba,district of Malawi
Chitipa district,Malawi,Rumphi District,Chitipa,district of Malawi
Rumphi District,Malawi,Chitipa district,Rumphi,district of Malawi
Balaka District,Malawi,Mangochi District,Balaka Township,district of Malawi
Karonga District,Malawi,Rumphi District,Karonga,district of Malawi
Mchinji District,Malawi,Kasungu District,Mchinji,district of Malawi
Kasungu District,Malawi,Dowa District,Kasungu,district of Malawi
Ntchisi District,Malawi,Dowa District,Ntchisi,district of Malawi
