col0,col1,col2,col3
Crime and Punishment,philosophical novel,Trosedd a chosb,Crime and Punishment
Moby-Dick,adventure novel,Moby Dick,Moby Dick
The Mysterious Affair at Styles,romance novel,The Mysterious Affair at Styles,The Mysterious Affair at Styles
Moby-Dick,adventure novel,Moby-Dick,Moby-Dick
Alice's Adventures in Wonderland,literary nonsense,Alice im Wunderland,Alisa v Strane Chudes
Moby-Dick,nautical fiction,Moby Dick,Moby Dick
Alice's Adventures in Wonderland,speculative fiction novel,Alice's Adventures Under Ground,Alice's Adventures in Wonderland
Moby-Dick,nautical fiction,Moby Dick,Moby-Dick
Alice's Adventures in Wonderland,speculative fiction novel,Alice's Adventures Under Ground,Alice's Adventures in Wonderland
Moby-Dick,nautical fiction,Moby Dick,Moby Dick
Alice's Adventures in Wonderland,fairy tale,As aventuras d’Alice no País das Maravilhas,Malice in Lalaland
Moby-Dick,nautical fiction,Moby-Dick,Moby-Dick
Crime and Punishment,philosophical fiction,Trosedd a chosb,Crime and Punishment
Alice's Adventures in Wonderland,absurdist literature,Alice's Adventures Under Ground,Alisa v Strane Chudes
