col0,col1,col2,col3,col4
OpenJDK,Oracle Corporation,Java Virtual Machine,Java,open-source software
AngularJS,Google,Web Platform,JavaScript,software library
ObjectWeb ASM,OW2 Consortium,Java Virtual Machine,Java,software library
Java Media Framework,Sun Microsystems,cross-platform,Java,software library
HTML Tidy,HTML Tidy Advocacy Community Group,cross-platform,C,software library
GNU Classpath,GNU Project,Java Virtual Machine,Java,software library
OpenJDK,Oracle Corporation,Java Virtual Machine,Java,software library
Nutch,Apache Software Foundation,Java Virtual Machine,Java,web crawler
HTML Tidy,HTML Tidy Advocacy Community Group,cross-platform,C,free software
Deeplearning4j,Adam Gibson,Java Virtual Machine,Java,Java software library
Blockly,Ellen Spertus,WEB,JavaScript,visual programming language
Akka,Lightbend Inc.,Java Virtual Machine,Scala,software development kit
