col0,col1,col2,col3,col4,col5,col6
Recreation.gov point of interest ID,Recreation.gov,United States of America,Wikidata property related to tourism,American Jazz Museum,single value constraint,TripAdvisor ID
Recreation.gov gateway ID,Recreation.gov,United States of America,Wikidata property related to tourism,Yosemite National Park,single value constraint,Recreation.gov campground ID
Recreation.gov point of interest ID,Recreation.gov,United States of America,Wikidata property to identify architectural structures,American Jazz Museum,single value constraint,TripAdvisor ID
DAV hut ID,German Alpine Club,Germany,Wikidata property related to tourism,Birnlückenhütte,single value constraint,ÖAV hut ID
Routard.com place ID,Guide du routard,France,Wikidata property related to tourism,Dolomites,single value constraint,Michelin Voyages ID
DAV hut ID,German Alpine Club,Germany,Wikidata property related to sport facilities,Birnlückenhütte,single value constraint,ÖAV hut ID
Routard.com place ID,Guide du routard,France,Wikidata property for an identifier,Dolomites,single value constraint,Michelin Voyages ID
SAC ID,Swiss Alpine Club,Switzerland,Wikidata property for an identifier that suggests notability,Tschierva Hut,format constraint,PZS hut ID
PZS hut ID,Alpine Association of Slovenia,Slovenia,Wikidata property for an identifier that suggests notability,Golica Lodge,single value constraint,DAV hut ID
DAV hut ID,German Alpine Club,Germany,Wikidata property for an identifier that suggests notability,Birnlückenhütte,single value constraint,ÖAV hut ID
PZS hut ID,Alpine Association of Slovenia,Slovenia,Wikidata property related to tourism,Golica Lodge,single value constraint,DAV hut ID
DAV hut ID,German Alpine Club,Germany,Wikidata property related to tourism,Birnlückenhütte,format constraint,SAC ID
