col0,col1,col2,col3
Eurovision Song Contest 1958,Hannie Lips,European Broadcasting Union,AVRO Studio 2 Hilversum
Eurovision Song Contest 1964,Lotte Wæver,European Broadcasting Union,Tivolis Koncertsal
Eurovision Song Contest 1957,Anaid Iplicjian,ARD,Großer Sendesaal des Hessischen Rundfunks
Eurovision Song Contest 1965,Renata Mauro,RAI,RAI Centre Naples
Eurovision Song Contest 1961,Jacqueline Joubert,Radiodiffusion-Télévision Française,Palais des Festivals et des Congrès
Eurovision Song Contest 1959,Jacqueline Joubert,Radiodiffusion-Télévision Française,Palais des Festivals et des Congrès
Eurovision Song Contest 1961,Jacqueline Joubert,European Broadcasting Union,Palais des Festivals et des Congrès
Eurovision Song Contest 1959,Jacqueline Joubert,European Broadcasting Union,Palais des Festivals et des Congrès
Eurovision Song Contest 1962,Mireille Delannoy,RTL Group,Villa Louvigny
Eurovision Song Contest 1966,Josiane Shen,RTL Group,Villa Louvigny
Eurovision Song Contest 1962,Mireille Delannoy,European Broadcasting Union,Villa Louvigny
Eurovision Song Contest 1966,Josiane Shen,European Broadcasting Union,Villa Louvigny
Eurovision Song Contest 1963,Katie Boyle,British Broadcasting Corporation,Television Centre
