col0,col1,col2,col3
Station 48 Großdubrau,Großdubrau,Germany,Royal Saxon triangulation network
Station 47 Strohmberg,Weißenberg,Germany,Royal Saxon triangulation network
Station 10 Keulenberg,Pulsnitz,Germany,Royal Saxon triangulation network
Station 17 Rochlitz,Rochlitz,Germany,Royal Saxon triangulation network
Station 13 Udohöhe,Oederan,Germany,Royal Saxon triangulation network
Station 23 Kuhberg,Netzschkau,Germany,Royal Saxon triangulation network
Station 158 Kandelstein,Weischlitz,Germany,Royal Saxon triangulation network
Station 25 Kapellenberg,Bad Brambach,Germany,Royal Saxon triangulation network
Station 123 Oberalbertsdorf,Werdau,Germany,Royal Saxon triangulation network
Station 16 Pfaffenberg,Hohenstein-Ernstthal,Germany,Royal Saxon triangulation network
Station 126 Reinsdorf,Reinsdorf,Germany,Royal Saxon triangulation network
Albertturm Station 18 Collm,Wermsdorf,Germany,Royal Saxon triangulation network
Station 105 Dürrenberg,Liebschützberg,Germany,Royal Saxon triangulation network
