col0,col1,col2,col3,col4
Snowboarding at the 2010 Winter Olympics – Women's parallel giant slalom,Snowboarding at the 2014 Winter Olympics – Women's parallel giant slalom,Olympic sporting event,British Columbia,Nicolien Sauerbreij
Diving at the 2012 Summer Olympics – Women's synchronized 10 metre platform,Diving at the 2016 Summer Olympics – Women's synchronized 10 metre platform,Olympic sporting event,Queen Elizabeth Olympic Park,Chen Ruolin
Judo at the 2012 Summer Olympics – Women's 57 kg,Judo at the 2016 Summer Olympics – Women's 57 kg,Olympic sporting event,London Borough of Newham,Kaori Matsumoto
athletics at the 2012 Summer Olympics – Men's long jump,Athletics at the 2016 Summer Olympics – Men's long jump,Olympic sporting event,Stratford,Greg Rutherford
Athletics at the 2012 Summer Olympics – Men's 20 kilometres walk,Athletics at the 2016 Summer Olympics – Men's 20 kilometres walk,Olympic sporting event,City of Westminster,Chen Ding
Athletics at the 2012 Summer Olympics – Men's 800 metres,Athletics at the 2016 Summer Olympics – Men's 800 metres,Olympic sporting event,Stratford,David Rudisha
Swimming at the 2012 Summer Olympics – Men's 400 metre freestyle,Swimming at the 2016 Summer Olympics – Men's 400 metre freestyle,Olympic sporting event,Queen Elizabeth Olympic Park,Sun Yang
Athletics at the 2008 Summer Olympics – Women's 100 metres hurdles,Athletics at the 2012 Summer Olympics – Women's 100 metres hurdles,Olympic sporting event,Chaoyang District,Dawn Harper-Nelson
Athletics at the 2008 Summer Olympics – Women's 800 metres,Athletics at the 2012 Summer Olympics – Women's 800 metres,Olympic sporting event,Chaoyang District,Pamela Jelimo
Athletics at the 2008 Summer Olympics – Women's 5000 metres,Athletics at the 2012 Summer Olympics – Women's 5000 metres,Olympic sporting event,Chaoyang District,Tirunesh Dibaba
Athletics at the 2008 Summer Olympics – Women's 1500 metres,Athletics at the 2012 Summer Olympics – Women's 1500 metres,Olympic sporting event,Chaoyang District,Nancy Langat
Speed skating at the 2006 Winter Olympics – Women's 1500 metres,Speed skating at the 2010 Winter Olympics – Women's 1500 metres,Olympic sporting event,Turin,Cindy Klassen
Speed skating at the 2006 Winter Olympics – Women's 1000 metres,Speed skating at the 2010 Winter Olympics – Women's 1000 metres,Olympic sporting event,Turin,Marianne Timmer
Alpine skiing at the 1994 Winter Olympics – Men's giant slalom,Alpine skiing at the 1998 Winter Olympics – Men's giant slalom,Olympic sporting event,Øyer,Markus Wasmeier
