col0,col1,col2,col3,col4,col5,col6
radium-214,radium,radon-210,isotope of radium,126,1,2.46
radium-213m,radium,radon-209,isotope of radium,125,-1,2.2
radium-213,radium,radon-209,isotope of radium,125,-1,2.73
radium-212,radium,radon-208,isotope of radium,124,1,13
radium-210,radium,radon-206,isotope of radium,122,1,3.7
radium-209,radium,radon-205,isotope of radium,121,-1,4.6
radium-208,radium,radon-204,isotope of radium,120,1,1.3
radium-207m,radium,radon-203,isotope of radium,119,1,59
radium-207,radium,radon-203,isotope of radium,119,-1,1.35
radium-206,radium,radon-202,isotope of radium,118,1,0.24
