col0,col1,col2,col3,col4,col5,col6,col7
Falcón,Coro,Venezuela,1864-01-01,Petit,208,24800,Zulia
Guárico,San Juan de Los Morros,Venezuela,1900-01-01,Francisco de Miranda,206,64986,Apure
Falcón,Coro,Venezuela,1864-01-01,Petit,208,24800,Aruba
Monagas,Maturín,Venezuela,1856-01-01,Ezequiel Zamora,31,28900,Sucre
Cojedes,San Carlos,Venezuela,1864-01-01,Rómulo Gallegos,88,1480,Portuguesa
Monagas,Maturín,Venezuela,1856-01-01,Ezequiel Zamora,31,28900,Delta Amacuro
Cojedes,San Carlos,Venezuela,1864-01-01,Pao de San Juan Bautista,88,1480,Carabobo
Guárico,San Juan de Los Morros,Venezuela,1900-01-01,Santa María de Ipire,206,64986,Carabobo
Cojedes,San Carlos,Venezuela,1864-01-01,Rómulo Gallegos,88,1480,Barinas
Guárico,San Juan de Los Morros,Venezuela,1900-01-01,Francisco de Miranda,206,64986,Bolívar
Táchira,San Cristóbal,Venezuela,1899-01-01,Bolívar,1303,11100,Apure
Guárico,San Juan de Los Morros,Venezuela,1900-01-01,Santa María de Ipire,206,64986,Cojedes
