col0,col1,col2,col3,col4
Riyāḑ Umm Ḩazā',Saudi Arabia,Eastern Province,361,depression
Riyāḑ aş Şulubah,Saudi Arabia,Eastern Province,317,depression
Riyāḑ al ‘Awsajīyāt,Saudi Arabia,Riyadh Region,396,depression
Rawḑat ‘Amyā' Ghālī,Saudi Arabia,Eastern Province,218,depression
Rawḑat ‘Amyā' Fayşal,Saudi Arabia,Eastern Province,230,depression
Rawḑat Ḩalāl,Saudi Arabia,Eastern Province,554,depression
Rawḑat Ţalā'ib,Saudi Arabia,Riyadh Region,643,depression
Rawḑat Şanat,Saudi Arabia,Riyadh Region,567,depression
Rawḑat Umm ‘Ādhir,Saudi Arabia,Eastern Province,351,depression
Rawḑat Umm ‘Ishar,Saudi Arabia,Riyadh Region,507,depression
Rawḑat Umm ‘Irq,Saudi Arabia,Eastern Province,383,depression
Rawḑat Umm Ḩujūl,Saudi Arabia,Eastern Province,256,depression
