col0,col1,col2,col3
Põdrala Rural Municipality,718,rural municipality of Estonia,Tõrva Rural Municipality
Palupera Rural Municipality,1256,rural municipality of Estonia,Elva Rural Municipality
Lümanda Rural Municipality,786,rural municipality of Estonia,Lääne-Saare Rural Municipality
Hummuli Rural Municipality,812,rural municipality of Estonia,Tõrva Rural Municipality
Laimjala Rural Municipality,628,rural municipality of Estonia,Saaremaa Rural Municipality
Kärla Rural Municipality,1633,rural municipality of Estonia,Lääne-Saare Rural Municipality
Leisi Rural Municipality,1810,rural municipality of Estonia,Saaremaa Rural Municipality
Lasva Rural Municipality,1593,rural municipality of Estonia,Võru Rural Municipality
Orissaare Rural Municipality,1712,rural municipality of Estonia,Saaremaa Rural Municipality
Värska Rural Municipality,1168,rural municipality of Estonia,Setomaa Rural Municipality
Viiratsi Rural Municipality,3461,rural municipality of Estonia,Viljandi Rural Municipality
Salme Rural Municipality,1019,rural municipality of Estonia,Saaremaa Rural Municipality
Torgu Rural Municipality,289,rural municipality of Estonia,Saaremaa Rural Municipality
