col0,col1,col2,col3
Siedlce Ghetto,Siedlce,Jewish ghetto in German-occupied Poland,Poland
Slavnoye Ghetto,Slaŭnaje,ghetto in Nazi-occupied Europe,Belarus
Trudy Ghetto,Trudy,ghetto in Nazi-occupied Europe,Belarus
Dworzec Ghetto,Dvarets,ghetto in Nazi-occupied Europe,Belarus
Domaczewo Ghetto,Damachava,ghetto in Nazi-occupied Europe,Belarus
Kraśnik Ghetto,Kraśnik,ghetto in Nazi-occupied Europe,Poland
Zamość Ghetto,Zamość,ghetto in Nazi-occupied Europe,Poland
Nowiny Brdowskie Ghetto,Nowiny Brdowskie,ghetto in Nazi-occupied Europe,Poland
Tarnów Ghetto,Tarnów,ghetto in Nazi-occupied Europe,Poland
Kopys Ghetto,Kopys,ghetto in Nazi-occupied Europe,Belarus
Smolyany Ghetto,Smoliani,ghetto in Nazi-occupied Europe,Belarus
Rivne Ghetto,Rivne,ghetto in Nazi-occupied Europe,Ukraine
Rejowiec Ghetto,"Rejowiec, Lublin Voivodeship",ghetto in Nazi-occupied Europe,Poland
