col0,col1,col2,col3,col4
Nonthaburi,Thailand,Nonthaburi,province of Thailand,Bangkok
Trat,Thailand,Trat,province of Thailand,Chanthaburi
Lamphun,Thailand,Lamphun,province of Thailand,Chiang Mai
Phetchabun,Thailand,Phetchabun,province of Thailand,Phichit
Lampang,Thailand,Lampang,province of Thailand,Chiang Mai
Surat Thani,Thailand,Surat Thani,province of Thailand,Krabi
Nakhon Sawan,Thailand,Nakhon Sawan,province of Thailand,Phichit
Phichit,Thailand,Phichit,province of Thailand,Kamphaeng Phet
Ranong,Thailand,Ranong,province of Thailand,Chumphon
Pattani,Thailand,Pattani,province of Thailand,Songkhla
Krabi,Thailand,Krabi,province of Thailand,Nakhon Si Thammarat
Chiang Rai,Thailand,Chiang Rai,province of Thailand,Chiang Mai
Satun,Thailand,Satun,province of Thailand,Songkhla
