col0,col1,col2,col3
"Daspara Union, Bauphal",9756,4810,9296
"Boga Union, Bauphal",11922,8960,10637
Phuljhury Union,6887,5244,6318
Barguna Union,10479,5594,10120
Aylapatakata Union,9974,7086,9808
South Shahbajpur Union,14015,10296,12825
"Sariktola Union, Pirojpur Sadar",5983,4935,5641
"Shankarpasha Union, Pirojpur Sadar",11443,5405,10818
"Kalakhali Union, Pirojpur Sadar",5261,4059,5117
Raihanpur Union,7796,6114,7014
Patharghata Union,14249,12521,14242
Kathaltali Union,10252,5793,9536
Kalmegha Union,13299,12431,12595
Kakchira Union,10562,6519,10158
"Madarbunia Union, Patuakhali Sadar",12555,8151,11622
