col0,col1,col2,col3,col4
flag of Saint Kitts and Nevis,yellow,Saint Kitts and Nevis,Saint Kitts and Nevis,national flag
flag of the Maldives,red,Maldives,Maldives,national flag
flag of Belarus,green,Belarus,Belarus,national flag
flag of Angola,yellow,Angola,Angola,national flag
flag of Tuvalu,yellow,Tuvalu,Tuvalu,national flag
flag of the Region of Murcia,yellow,Region of Murcia,Spain,national flag
flag of Orkney,yellow,Orkney Islands,United Kingdom,national flag
flag of Shetland,blue,Shetland Islands,United Kingdom,national flag
flag of Gagauzia,yellow,Gagauzia,Moldova,national flag
flag of Andorra,yellow,Andorra,Andorra,national flag
flag of Albania,red,Albania,Albania,national flag
flag of the Netherlands,white,Netherlands,Netherlands,national flag
flag of Japan,white,Japan,Japan,national flag
flag of the United States,blue,United States of America,United States of America,national flag
flag of India,blue,India,India,national flag
