col0,col1,col2,col3
2014 Venezuelan protests,crisis en Venezuela,Venezuela,2014-02-12
2017 Venezuelan protests,Venezuela's 2016 presidential referendum project,Venezuela,2017-04-01
2014 Venezuelan protests,crime in Venezuela,Venezuela,2014-02-12
2017 Venezuelan protests,crime in Venezuela,Venezuela,2017-04-01
2014 Venezuelan protests,Corruption in Venezuela,Venezuela,2014-02-12
2017 Venezuelan protests,Corruption in Venezuela,Venezuela,2017-04-01
2014 Venezuelan protests,prisoner of conscience,Venezuela,2014-02-12
2017 Belarusian protests,Decree No. 3,Belarus,2017-02-17
protests against trial to Catalan independence process,trial of Catalonia independence leaders,Spain,2018-12-01
2019 Ecuadorian protests,neoliberalism,Ecuador,2019-10-03
