col0,col1,col2,col3,col4,col5
Kure Beer,1996-01-01,Japan,brewing,craft beer,Hiroshima Prefecture
Harvestmoon Brewery,2000-01-01,Japan,brewing,craft beer,Chiba Prefecture
Minoh Brewery,1996-10-17,Japan,brewing,craft beer,Ōsaka Prefecture
Hitachino Nest Beer,1996-01-01,Japan,brewing,craft beer,Ibaraki Prefecture
Otaru Beer,1995-01-01,Japan,brewing,craft beer,Hokkaidō Prefecture
Fujizakura Heights Beer,1997-01-01,Japan,brewing,craft beer,Yamanashi Prefecture
Sankt Gallen Brewery,1996-01-01,Japan,brewing,craft beer,Kanagawa Prefecture
CODEO,1996-01-01,Japan,brewing,craft beer,Saitama Prefecture
Echigo Beer,1995-01-01,Japan,brewing,craft beer,Niigata Prefecture
Sankt Gallen Brewery,1996-01-01,Japan,brewing,business,Kanagawa Prefecture
CODEO,1996-01-01,Japan,brewing,business,Saitama Prefecture
Hitachino Nest Beer,1996-01-01,Japan,brewing,trademark,Ibaraki Prefecture
