col0,col1,col2,col3
Lans,Austria,Boutigny-sur-Essonne,Innsbruck-Land District
Seiersberg,Austria,Lendava,Graz-Umgebung District
Sankt Martin im Sulmtal,Austria,Krempe,Deutschlandsberg District
Sankt Oswald-Möderbrugg,Austria,Preußisch Oldendorf,Murtal District
Feistritz bei Knittelfeld,Austria,"Grado, Friuli-Venezia Giulia",Murtal District
Obertilliach,Austria,Althütte,Lienz District
Waldburg,Austria,Waldburg,Freistadt District
Wenigzell,Austria,Elgg,Hartberg-Fürstenfeld District
Gnadenwald,Austria,Rodeneck,Innsbruck-Land District
Seefeld in Tirol,Austria,Salzkotten,Innsbruck-Land District
