col0,col1,col2,col3,col4
Toilettenhäuschen Eisenlohrstraße,architectural heritage monument in North Rhine-Westphalia,timber-framed building,Wuppertal,Germany
Manuelskotten,architectural heritage monument in North Rhine-Westphalia,timber-framed building,Wuppertal,Germany
Käshammer,architectural heritage monument in North Rhine-Westphalia,timber-framed building,Wuppertal,Germany
Wassermühle Hanshagen,Kulturdenkmal,timber-framed building,Hanshagen,Germany
Evangelical Church,Kulturdenkmal,timber-framed building,Wuppertal,Germany
Bahnhof Wuppertal-Küllenhahn,architectural heritage monument in North Rhine-Westphalia,timber-framed building,Wuppertal,Germany
Bahnhof Wuppertal-Cronenberg,architectural heritage monument in North Rhine-Westphalia,timber-framed building,Wuppertal,Germany
Altes Rathaus Hattingen,architectural heritage monument,timber-framed building,Hattingen,Germany
Wuppertal Zoologischer Garten station,architectural heritage monument in North Rhine-Westphalia,timber-framed building,Wuppertal,Germany
Toilettenhäuschen Eisenlohrstraße,architectural heritage monument in North Rhine-Westphalia,public toilet,Wuppertal,Germany
Rathaus Markgröningen,Kulturdenkmal,city hall,Markgröningen,Germany
Altes Rathaus Hattingen,architectural heritage monument,city hall,Hattingen,Germany
small farmhouse in Albersdorf 1,architectural heritage monument in Bavaria,farmhouse,Etzelwang,Germany
Käshammer,architectural heritage monument in North Rhine-Westphalia,Ortsteil,Wuppertal,Germany
The Hatchet Inn,Grade II listed building,pub,City of Bristol,United Kingdom
