col0,col1,col2,col3,col4
2018 CS Autumn Classic - ladies' singles,International Skating Union,Niki Wories,2018–19 figure skating season,2018-09-21
2018 CS Ondrej Nepela Trophy - men's singles,International Skating Union,Albert Mück,2018–19 figure skating season,2018-09-22
2018 CS Autumn Classic - ladies' singles,International Skating Union,Kailani Craine,2018–19 figure skating season,2018-09-21
2018 CS Ondrej Nepela Trophy - men's singles,International Skating Union,Daniel Samohin,2018–19 figure skating season,2018-09-22
2018 CS Autumn Classic - ladies' singles,International Skating Union,Wakaba Higuchi,2018–19 figure skating season,2018-09-21
2018 CS Autumn Classic - pairs,International Skating Union,Jessica Calalang,2018–19 figure skating season,2018-09-21
2018 CS Autumn Classic - ladies' singles,International Skating Union,Netta Schreiber,2018–19 figure skating season,2018-09-21
2018 CS Autumn Classic - ice dance,International Skating Union,Wang Shiyue,2018–19 figure skating season,2018-09-22
2018 CS Ondrej Nepela Trophy - men's singles,International Skating Union,Graham Newberry,2018–19 figure skating season,2018-09-22
2018 CS Autumn Classic - ladies' singles,International Skating Union,Evgenia Medvedeva,2018–19 figure skating season,2018-09-21
